fecha,temporada,semana,parcela_nombre,cultivo,variedad,n_remito,n_ciu,destino,comprador,cuadrilla,acarreo,cantidad_envases,peso_unitario_kg,bruto_kg,tara_kg,kg_total,observaciones
2026-03-27,2025,12,6,vid,RED GLOBE,5624997,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,477.0,10.0,,,4770,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-30,2025,12,8,vid,BONARDA,03-011,12225545,BODEGA,FECOVITA,FINCA,DIAZ M,695.0,,,,10700.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-31,2025,12,BN,vid,BONARDA,03-012,12225544,BODEGA,FECOVITA,TORO M,TORO M,,,,,9700.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-03-31,2025,12,BN,vid,BONARDA,03-013,12225543,BODEGA,FECOVITA,FINCA,DIAZ M,1009.0,16.21407334,,,16360.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-04-01,2025,12,BN,vid,BONARDA,03-014,12225542,BODEGA,FECOVITA,TORO M,TORO M,,,,,10000.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-04-01,2025,12,BN,vid,BONARDA,03-015,12225541,BODEGA,FECOVITA,DIAZ M,DIAZ M,,,,,12140.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-04-01,2025,12,BN,vid,BONARDA,5624998,12225540,BODEGA,CEGUPA,FINCA,DIAZ M,1000.0,16.0,,,14420.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-04-01,2025,12,6,vid,RED GLOBE,5624999,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,95.0,10.0,,,950,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-02,2025,12,6,vid,RED GLOBE,5625000,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,102.0,10.0,,,1020,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-07,2025,13,BV,vid,BONARDA,03-016,12225539,BODEGA,FECOVITA,DIAZ M,DIAZ M,,,,,13020.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BV
2026-04-07,2025,13,BN,vid,BONARDA,5681701,12225538,BODEGA,CEGUPA,FINCA,DIAZ M,748.0,,,,11300.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-04-07,2025,13,6,vid,RED GLOBE,5681702,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,105.0,10.0,,,1050,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-08,2025,13,RG-SY,vid,RED GLOBE,5681703,12225536,BODEGA,CEGUPA,FINCA,DIAZ M,825.0,16.92121212,,,13960.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=RG-SY
2026-04-08,2025,13,BONARDA,vid,BONARDA,03-017,12225537,BODEGA,FECOVITA,DIAZ M,DIAZ M,,,,,10140.0,Migración Excel · ORIGEN=TERCEROS · FINCA=HIDALGO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BONARDA
2026-04-08,2025,13,6,vid,RED GLOBE,5681704,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,90.0,10.0,,,900,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-09,2025,13,9,vid,RED GLOBE,5681705,12225534,BODEGA,CEGUPA,FINCA,DIAZ M,36.0,295,,,10620.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=9
2026-04-09,2025,13,BONARDA,vid,BONARDA,03-018,12225535,BODEGA,FECOVITA,DIAZ M,DIAZ M,,,,,11820.0,Migración Excel · ORIGEN=TERCEROS · FINCA=HIDALGO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BONARDA
2026-04-09,2025,13,6,vid,RED GLOBE,5681706,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,106.0,10.0,,,1060,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-10,2025,14,6,vid,RED GLOBE,5681707,12225533,BODEGA,CEGUPA,FINCA,DIAZ M,,,,,7540.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-10,2025,14,6,vid,RED GLOBE,5681708,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,110.0,10.0,,,1100,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-13,2025,14,6,vid,RED GLOBE,5681709,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,84.0,10.0,,,840,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-14,2025,14,6,vid,RED GLOBE,5681710,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,106.0,10.0,,,1060,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-04-16,2025,14,6,vid,RED GLOBE,5681711,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,93.0,10.0,,,930,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-05-29,2026,,PASERO,ind_pasa,FLAME,5681712,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,44.0,390.6363636,32640.0,15452,17188,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-05-29,2026,,PASERO,ind_pasa,FLAME,5681713,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,44.0,401.5454545,33120.0,15452,17668,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-01,2026,,PASERO,ind_pasa,FLAME,5681714,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,25.0,411.3243243,30300.0,15081,10283.10811,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-01,2026,,PASERO,ind_pasa,SULTANINA,5681714,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,12.0,411.3243243,30300.0,15081,4935.891892,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-01,2026,,PASERO,ind_pasa,FIESTA,5681715,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,36.0,355.4444444,31500.0,15505,12796,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-01,2026,,PASERO,ind_pasa,SULTANINA,5681715,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,9.0,355.4444444,31500.0,15505,3199,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-05,2026,,PASERO,ind_pasa,FLAME,5681716,,RAMA_PASA,CAVAVIANCA,FINCA,WALDO GARCIA,44.0,329.0909091,27520.0,13040.0,14480,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-09,2026,,M PASERO,ind_pasa,FLAME,,,RAMA_PASA,CAVAVIANCA,FINCA,COTILLA,18.0,397.7777778,13000.0,5840.0,7160,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=M PASERO
2026-06-10,2026,,M PASERO,ind_pasa,FLAME,,,RAMA_PASA,CAVAVIANCA,FINCA,COTILLA,18.0,380,12720.0,5880.0,6840,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=M PASERO
2026-06-15,2026,,2,vid,FLAME,5681717,,PASAS,PASERO,FINCA,FINCA,951.0,12.0,,,45648,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2
2026-06-15,2026,,2,vid,FLAME,5681717,,PASAS,PASERO,FINCA,FINCA,4.0,320.0,,,5120,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2
2026-06-15,2026,,2,vid,FLAME,5681717,,PASAS,PASERO,FINCA,FINCA,13.0,280.0,,,14560,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2
2026-06-16,2026,,PASERO,ind_pasa,SUPERIOR,3626,,RAMA_PASA,CAVAVIANCA,FINCA,FINCA,1.0,320,2420.0,2100.0,320,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-17,2026,,PASERO,ind_pasa,SUPERIOR,3627,,RAMA_PASA,CAVAVIANCA,FINCA,FINCA,20.0,14,2440.0,2160.0,280,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-25,2026,,PASERO,ind_pasa,FLAME,5681718,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,362.5,26580.0,12080.0,14500,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-25,2026,,PASERO,ind_pasa,FLAME,5681719,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,395.5,29040.0,13220,15820,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-26,2026,,PASERO,ind_pasa,FLAME,5681720,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,370.5,28040.0,13220,14820,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-26,2026,,PASERO,ind_pasa,FLAME,5681721,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,379,27240.0,12080,15160,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-29,2026,,PASERO,ind_pasa,FLAME,5681722,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,351.5,26140.0,12080,14060,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-06-29,2026,,PASERO,ind_pasa,FLAME,5681723,,RAMA_PASA,VIZCAINO,FINCA,VIZCAINO,40.0,439.5,30800.0,13220,17580,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-07-02,2026,,PASERO,ind_pasa,FLAME,3629,,RAMA_PASA,CAVAVIANCA,FINCA,VILLARES,8.0,300,5620.0,3220.0,2400,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-07-02,2026,,PASERO,ind_pasa,FLAME,5681724,,RAMA_PASA,CAVAVIANCA,FINCA,VILLARES,44.0,464.5454545,34080.0,13640.0,20440,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
